id,duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,predicted_type
6909,0,udp,domain_u,SF,44,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,1,0,0.38,255,248,0.97,0.01,0,0,0,0,0,0,normal
6910,0,tcp,http,SF,322,236,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.33,0.33,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
6911,0,tcp,http,SF,248,461,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,46,0,0,0,0,1,0,0.15,255,255,1,0,0,0,0,0,0,0,normal
6912,3075,udp,other,SF,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0.17,0.67,0,255,1,0,0.49,0.96,0,0,0,0,0,normal
6913,0,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,255,1,0,0.45,0.45,0,0,0,0.45,1,portsweep
6914,13904,tcp,telnet,SF,427,47657,0,0,0,0,0,1,157,1,2,179,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,normal
6915,0,icmp,ecr_i,SF,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,457,0,0,0,0,1,0,0,202,202,1,0,1,0,0,0,0,0,smurf
6916,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,14,0,0,1,1,0.09,0.07,0,255,14,0.05,0.07,0,0,0,0,1,1,neptune
6917,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,17,1,1,0,0,0.31,0.07,0,255,17,0.07,0.05,0,0,1,1,0,0,neptune
6918,0,tcp,gopher,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,3,1,1,0,0,0.02,0.06,0,255,3,0.01,0.06,0,0,1,1,0,0,neptune
6919,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,15,0,0,1,1,0.11,0.08,0,255,15,0.06,0.07,0,0,0,0,1,1,neptune
6920,0,tcp,http,SF,225,2507,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,255,245,0.96,0.01,0,0,0,0,0,0,normal
6921,0,tcp,ftp_data,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,10,1,1,0,0,0.26,0.11,0,255,46,0.18,0.04,0.01,0,1,1,0,0,neptune
6922,0,tcp,csnet_ns,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,15,1,1,0,0,0.05,0.06,0,255,15,0.06,0.09,0,0,1,1,0,0,neptune
6923,0,tcp,http,SF,213,4555,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,40,0,0,0,0,1,0,0.1,255,255,1,0,0,0,0,0,0,0,normal
6924,0,tcp,http,SF,305,3222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,228,0.89,0.01,0,0,0,0,0,0,normal
6925,0,tcp,gopher,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,22,1,1,0,0,0.08,0.05,0,255,22,0.09,0.05,0,0,1,1,0,0,neptune
6926,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,14,0,0,1,1,0.06,0.06,0,255,14,0.05,0.08,0,0,0,0,1,1,neptune
6927,0,tcp,http,SF,185,25618,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,14,255,1,0,0.07,0.01,0,0,0,0,normal
6928,0,udp,private,SF,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,1,0,0,217,14,0.06,0.05,0.06,0,0.02,0,0,0,Denial of Service Attack
6929,0,tcp,ftp_data,SF,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,237,12,0.05,0.01,0.05,0,0.84,0,0,0,normal
6930,0,tcp,http,SF,328,6716,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,24,50,1,0,0.04,0.04,0,0,0,0,normal
6931,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,9,1,1,0,0,0.03,0.06,0,255,13,0.05,0.08,0,0,1,1,0,0,neptune
6932,0,tcp,http,SF,244,1307,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,1,0,0.12,20,255,1,0,0.05,0.01,0,0,0,0,normal
6933,0,tcp,ftp_data,SF,383,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,17,41,0.47,0.12,0.47,0.05,0,0,0,0,normal
6934,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,1,1,0,0,0.05,0.16,0,255,2,0.01,0.09,0,0,1,1,0,0,neptune
6935,0,tcp,efs,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0.5,1,0,255,1,0,1,1,0,0,0,1,1,portsweep
6936,0,tcp,http,SF,364,3390,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,1,0,0.4,4,255,1,0,0.25,0.07,0,0,0,0,normal
6937,0,tcp,http,SF,284,3792,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,151,255,1,0,0.01,0.01,0,0,0,0,normal
6938,2638,udp,other,SF,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,1,0,0.84,1,0,0,0,0,0,normal
6939,0,tcp,http,SF,326,399,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,36,0,0,0,0,1,0,0.14,255,255,1,0,0,0,0,0,0,0,normal
6940,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,0,0,0,0,1,0,1,2,236,1,0,1,0.5,0,0,0,0,ipsweep
6941,0,udp,domain_u,SF,44,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,130,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,normal
6942,0,tcp,gopher,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,5,1,1,0,0,0.02,0.06,0,255,5,0.02,0.06,0,0,1,1,0,0,neptune
6943,0,tcp,smtp,SF,1033,341,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,151,198,0.74,0.03,0.01,0.01,0,0,0,0,normal
6944,0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,14,1,1,0,0,0.26,0.08,0,133,34,0.26,0.03,0.03,0,1,1,0,0,neptune
6945,0,tcp,link,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,4,1,1,0,0,0.02,0.07,0,255,10,0.04,0.07,0,0,1,1,0,0,neptune
6946,0,tcp,netbios_ns,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,24,1,1,0,0,0.09,0.05,0,255,24,0.09,0.05,0,0,1,1,0,0,neptune
6947,0,tcp,echo,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,1,1,1,0,0,0,0.07,0,255,1,0,0.08,0,0,1,1,0,0,neptune
6948,0,tcp,http,SF,229,2239,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,250,0.98,0.01,0,0,0,0,0,0,normal
6949,26868,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,255,2,0.01,0.74,1,0,0,0,1,1,portsweep
6950,0,tcp,http,SF,330,1294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
6951,0,tcp,http,S1,140,16060,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,23,34,1,0,0.04,0.18,0.04,0.03,0.96,0.94,normal
6952,0,tcp,domain,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,18,1,1,0,0,0.08,0.07,0,255,18,0.07,0.07,0,0,1,1,0,0,neptune
6953,0,icmp,eco_i,SF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,64,90,0.98,0.03,0.98,0.17,0,0,0,0,normal
6954,2898,udp,other,SF,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0.67,0.67,0,255,2,0.01,0.63,0.88,0,0,0,0,0,normal
6955,0,udp,private,SF,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,98,0,0,0,0,1,0,0,170,98,0.58,0.02,0.58,0,0,0,0,0,Denial of Service Attack
6956,6163,udp,other,SF,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.5,0.5,0,255,2,0.01,0.64,0.96,0,0,0,0,0,normal
6957,0,tcp,http,SF,205,367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,24,0,0,0,0,1,0,0.08,23,255,1,0,0.04,0.02,0,0,0,0,normal
6958,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,12,1,1,0,0,0.08,0.05,0,255,12,0.05,0.05,0,0,1,1,0,0,neptune
6959,2,tcp,smtp,SF,1575,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,238,175,0.69,0.02,0,0.01,0,0,0,0,normal
6960,0,tcp,ftp_data,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,21,1,1,0,0,0.08,0.05,0,255,21,0.08,0.05,0,0,1,1,0,0,neptune
6961,0,tcp,http,SF,301,4556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.2,0.2,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
6962,0,tcp,discard,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,0,0,0.17,0.83,0,255,9,0.04,0.09,0,0,1,1,0,0,neptune
6963,0,tcp,http,SF,198,1085,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0.01,0.01,normal
6964,0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,7,0,0,1,1,0.03,0.06,0,255,7,0.03,0.07,0,0,0,0,1,1,neptune
6965,0,tcp,ftp,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,15,0,0,1,1,0.1,0.06,0,255,9,0.04,0.07,0,0,0,0,1,1,neptune
6966,0,tcp,smtp,SF,890,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,22,39,1,0,0.05,0.05,0,0,0,0,normal
6967,0,tcp,ftp_data,SF,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,152,2,0.99,0,0,0,0.01,0.07,0,255,5,0.02,0.06,0.02,0,0.98,0,0,0,normal
6968,0,tcp,time,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,3,1,1,0,0,0.02,0.06,0,255,3,0.01,0.05,0,0,1,1,0,0,neptune
6969,0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,7,1,1,0,0,0.04,0.06,0,255,7,0.03,0.05,0,0,1,1,0,0,neptune
6970,0,tcp,http,SF,332,326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,1,0,0.2,42,255,1,0,0.02,0.03,0,0,0,0,normal
6971,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,13,1,1,0,0,0.2,0.06,0,255,13,0.05,0.07,0,0,1,1,0,0,neptune
6972,0,tcp,http,SF,237,1756,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,28,0,0,0,0,1,0,0.11,24,255,1,0,0.04,0.02,0,0,0,0,normal
6973,15,tcp,smtp,SF,967,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,19,109,0.58,0.26,0.05,0.03,0,0,0,0,normal
6974,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,1,0.05,0,0.94,1,0.01,1,0,255,1,0,0.8,0,0,0.03,0,0.61,1,satan
6975,0,tcp,http,SF,300,2507,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,216,210,0.97,0.01,0,0,0,0,0.07,0.07,normal
6976,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,13,1,1,0,0,0.12,0.06,0,255,12,0.05,0.07,0,0,1,1,0,0,neptune
6977,0,tcp,smtp,SF,1323,404,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,18,0.07,0.06,0,0,0.74,0,0,0,normal
6978,0,tcp,nnsp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,14,1,1,0,0,0.13,0.06,0,255,33,0.13,0.06,0,0,1,1,0,0,neptune
6979,0,tcp,http,SF,232,1339,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,71,255,1,0,0.01,0.03,0,0,0,0,normal
6980,0,icmp,ecr_i,SF,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,203,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,smurf
6981,0,tcp,uucp_path,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,13,1,1,0,0,0.06,0.07,0,255,13,0.05,0.08,0,0,1,1,0,0,neptune
6982,0,tcp,ftp_data,SF,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,34,28,0.12,0.06,0.12,0.07,0,0,0,0,normal
6983,0,tcp,mtp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,1,1,1,0,0,0,0.05,0,255,1,0,0.05,0,0,1,1,0,0,neptune
6984,0,tcp,http,SF,292,16390,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,1,0,0.12,8,255,1,0,0.12,0.04,0,0,0,0,normal
6985,0,tcp,http,SF,182,33119,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,252,0.99,0.01,0,0,0,0,0,0,normal
6986,0,tcp,link,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,8,1,1,0,0,0.04,0.05,0,255,8,0.03,0.06,0,0,1,1,0,0,neptune
6987,0,udp,domain_u,SF,43,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,97,0,0,0,0,1,0,0.02,197,113,0.57,0.02,0.01,0,0,0,0,0,normal
6988,0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,78,0,0,0,0,1,0,0,255,78,0.31,0.02,0.31,0,0,0,0,0,smurf
6989,0,icmp,ecr_i,SF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,223,223,1,0,1,0,0,0,0,0,normal
6990,0,tcp,courier,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,15,0,0,1,1,0.1,0.06,0,255,15,0.06,0.06,0,0,0,0,1,1,neptune
6991,0,tcp,http,SF,223,408,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
6992,0,tcp,ftp_data,SF,1010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,242,52,0.21,0.02,0.21,0,0,0,0,0,normal
6993,0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,1,0,1,1,180,1,0,1,0.23,0,0,1,1,normal
6994,0,tcp,http,SF,323,4515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,8,255,1,0,0.12,0.05,0,0,0,0,normal
6995,0,tcp,http,SF,305,313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,33,0,0,0,0,1,0,0.15,173,255,1,0,0.01,0.02,0.01,0.01,0,0,normal
6996,0,tcp,smtp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,1,0.8,0,0,1,0,0.3,30,142,0.27,0.07,0.03,0.01,0.93,0.06,0,0,neptune
6997,13,tcp,smtp,SF,1430,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0.8,119,76,0.64,0.05,0.01,0,0,0,0,0,normal
6998,0,tcp,http,SF,205,1296,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,8,255,1,0,0.12,0.06,0,0,0,0,normal
6999,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,19,1,1,0,0,0.13,0.06,0,255,37,0.15,0.05,0,0,1,1,0,0,neptune
7000,0,tcp,gopher,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,7,1,1,0,0,0.03,0.08,0,255,7,0.03,0.07,0,0,1,1,0,0,neptune
7001,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,20,1,1,0,0,0.13,0.06,0,255,27,0.11,0.07,0,0,1,1,0,0,neptune
7002,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,1,0.05,0,0.94,1,0.01,1,0,255,1,0,0.8,0,0,0.03,0,0.6,1,satan
7003,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,94,1,0,1,0.26,0,0,0,0,ipsweep
7004,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,1,1,1,0,0,0,0.06,0,255,20,0.08,0.08,0,0,1,1,0,0,neptune
7005,0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,33,85,1,0,0.03,0.21,0,0,1,0.98,normal
7006,0,tcp,http,SF,324,477,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,48,0,0,0,0,1,0,0.06,170,255,1,0,0.01,0.01,0,0,0,0,normal
7007,0,tcp,smtp,SF,1421,387,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,67,0.26,0.05,0,0,0.51,0,0.02,0,normal
7008,0,tcp,http,SF,316,912,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,22,255,1,0,0.05,0.03,0,0,0,0.01,normal
7009,0,tcp,ftp_data,SF,965,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.25,0.25,0,0,1,0,0,41,81,0.39,0.1,0.39,0.02,0.02,0.01,0,0,normal
7010,0,tcp,finger,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,12,1,1,0,0,0.26,0.09,0,255,44,0.17,0.04,0,0,1,1,0,0,neptune
7011,0,tcp,http,SF,227,3971,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0.5,1,255,1,0,1,0.01,0,0,0,0,normal
7012,0,tcp,klogin,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,20,1,1,0,0,0.15,0.05,0,255,20,0.08,0.06,0,0,1,1,0,0,neptune
7013,0,tcp,http,SF,214,2540,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,18,0,0,0,0,1,0,0.17,38,255,1,0,0.03,0.01,0,0,0,0,normal
7014,0,tcp,http,SF,229,1120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,38,49,1,0,0.03,0.04,0,0,0,0,normal
7015,0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,14,1,1,0,0,0.05,0.06,0,255,14,0.05,0.07,0,0,1,1,0,0,neptune
7016,0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,174,0.68,0.02,0.68,0,0,0,0,0,smurf
7017,0,tcp,http,SF,177,8298,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
7018,0,tcp,Z39_50,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,7,1,1,0,0,0.03,0.08,0,255,7,0.03,0.09,0,0,1,1,0,0,neptune
7019,0,tcp,smtp,SF,756,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,63,121,0.54,0.08,0.02,0.02,0,0,0,0,normal
7020,0,tcp,http,SF,292,1360,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,85,255,1,0,0.01,0.05,0,0,0,0,normal
7021,0,tcp,http,SF,240,3536,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0.25,0.2,0,0,1,0,0.4,255,255,1,0,0,0,0,0,0,0,normal
7022,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,16,1,1,0,0,0.11,0.06,0,255,31,0.12,0.05,0,0,1,1,0,0,neptune
7023,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,10,1,1,0,0,0.07,0.06,0,255,15,0.06,0.06,0,0,1,1,0,0,neptune
7024,0,tcp,http,SF,270,1375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,30,0,0,0,0,1,0,0.07,58,255,1,0,0.02,0.02,0,0,0,0,normal
7025,0,tcp,http,SF,170,5313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0,1,0,0.08,2,255,1,0,0.5,0.02,0,0,0,0,normal
7026,0,tcp,ftp_data,SF,7077,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,255,100,0.39,0.02,0.39,0,0,0,0,0,normal
7027,0,tcp,http,SF,274,300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
7028,1298,udp,other,SF,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,2,0.01,0.63,0.93,0,0,0,0,0,normal
7029,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0.5,1,0,255,1,0,0.35,0.29,0,0.24,0,0.3,1,portsweep
7030,0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,17,0,0,1,1,0.06,0.06,0,255,17,0.07,0.08,0,0,0,0,1,1,neptune
7031,0,tcp,smtp,SF,876,276,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,162,141,0.87,0.03,0.01,0,0,0,0,0,normal
7032,0,tcp,login,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1,1,1,0,0,0.01,0.06,0,255,1,0,0.06,0,0,1,1,0,0,neptune
7033,0,tcp,http,SF,231,1913,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,255,1,0,1,0.04,0,0,0,0,normal
7034,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.08,0,0.9,1,0,1,0,255,1,0,1,0,0,0.1,0,0.87,1,satan
7035,0,tcp,finger,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,20,1,1,0,0,0.27,0.05,0,157,42,0.25,0.03,0.01,0.05,0.99,0.95,0,0,neptune
7036,0,tcp,http,SF,325,338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,1,44,1,0,1,0.25,0,0,0,0,normal
7037,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,1,0.06,0,0.93,1,0,1,0,255,1,0,1,0,0,0.08,0,0.92,1,satan
7038,0,tcp,http,SF,308,370,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,175,255,1,0,0.01,0.02,0,0,0,0,normal
7039,0,tcp,http,SF,276,2430,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,29,0,0,0,0,1,0,0.07,41,255,1,0,0.02,0.01,0,0,0,0,normal
7040,0,tcp,http,SF,286,1212,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,1,0,0.43,117,255,1,0,0.01,0.02,0,0,0,0,normal
7041,0,tcp,ftp_data,SF,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,255,44,0.17,0.03,0.17,0,0,0,0,0,normal
7042,0,tcp,http,SF,246,1331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,26,0,0,0,0,1,0,0.08,105,255,1,0,0.01,0.02,0,0,0,0,normal
7043,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,17,1,1,0,0,0.06,0.06,0,255,17,0.07,0.09,0,0,1,1,0,0,neptune
7044,0,tcp,http,SF,291,13599,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
7045,0,tcp,efs,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,1,0,0,0.83,0.33,0,255,5,0.02,0.07,0,0,1,1,0,0,neptune
